serie,i,j,rep,cola,llamadas,tiempo_acum_ns,ops_acum,ops_cascada_acum
D,15,22,0,fibonacci,156476,11078459,100661,33809
D,15,22,0,fibonacci,156522,11085314,100698,33820
D,15,22,0,fibonacci,156568,11092226,100727,33829
D,15,22,0,fibonacci,156614,11098324,100756,33836
D,15,22,0,fibonacci,156660,11105150,100790,33847
D,15,22,0,fibonacci,156707,11116411,100824,33858
D,15,22,0,fibonacci,156753,11122636,100854,33869
D,15,22,0,fibonacci,156799,11128850,100885,33876
D,15,22,0,fibonacci,156845,11135633,100918,33888
D,15,22,0,fibonacci,156891,11143387,100955,33898
D,15,22,0,fibonacci,156937,11150241,100988,33911
D,15,22,0,fibonacci,156983,11156419,101025,33926
D,15,22,0,fibonacci,157029,11163382,101050,33934
D,15,22,0,fibonacci,157075,11169934,101097,33952
D,15,22,0,fibonacci,157122,11176538,101128,33959
D,15,22,0,fibonacci,157168,11182841,101162,33971
D,15,22,0,fibonacci,157214,11189684,101195,33982
D,15,22,0,fibonacci,157260,11197509,101234,33993
D,15,22,0,fibonacci,157306,11204542,101280,34008
D,15,22,0,fibonacci,157352,11211385,101314,34018
D,15,22,0,fibonacci,157398,11218068,101337,34023
D,15,22,0,fibonacci,157444,11224919,101375,34035
D,15,22,0,fibonacci,157491,11231345,101396,34037
D,15,22,0,fibonacci,157537,11237193,101423,34043
D,15,22,0,fibonacci,157583,11243346,101446,34048
D,15,22,0,fibonacci,157629,11249598,101473,34057
D,15,22,0,fibonacci,157675,11256026,101503,34063
D,15,22,0,fibonacci,157721,11261566,101543,34077
D,15,22,0,fibonacci,157767,11268515,101572,34088
D,15,22,0,fibonacci,157813,11275430,101608,34103
D,15,22,0,fibonacci,157859,11282720,101638,34111
D,15,22,0,fibonacci,157906,11289011,101662,34118
D,15,22,0,fibonacci,157952,11294613,101685,34123
D,15,22,0,fibonacci,157998,11301795,101715,34130
D,15,22,0,fibonacci,158044,11309077,101744,34139
D,15,22,0,fibonacci,158090,11316141,101776,34150
D,15,22,0,fibonacci,158136,11323352,101817,34164
D,15,22,0,fibonacci,158182,11330130,101863,34180
D,15,22,0,fibonacci,158228,11337799,101900,34196
D,15,22,0,fibonacci,158275,11344010,101924,34198
D,15,22,0,fibonacci,158321,11350805,101955,34208
D,15,22,0,fibonacci,158367,11358422,101990,34217
D,15,22,0,fibonacci,158413,11364955,102015,34224
D,15,22,0,fibonacci,158459,11370907,102048,34235
D,15,22,0,fibonacci,158505,11377487,102085,34244
D,15,22,0,fibonacci,158551,11384561,102120,34258
D,15,22,0,fibonacci,158597,11390573,102151,34263
D,15,22,0,fibonacci,158643,11397360,102172,34269
D,15,22,0,fibonacci,158690,11404350,102199,34273
D,15,22,0,fibonacci,158736,11412256,102229,34283
D,15,22,0,fibonacci,158782,11419852,102265,34297
D,15,22,0,fibonacci,158828,11425733,102292,34302
D,15,22,0,fibonacci,158874,11433340,102341,34319
D,15,22,0,fibonacci,158920,11439039,102360,34325
D,15,22,0,fibonacci,158966,11446143,102399,34342
D,15,22,0,fibonacci,159012,11452334,102434,34351
D,15,22,0,fibonacci,159059,11460065,102471,34366
D,15,22,0,fibonacci,159105,11466821,102496,34373
D,15,22,0,fibonacci,159151,11473221,102527,34383
D,15,22,0,fibonacci,159197,11479901,102554,34386
D,15,22,0,fibonacci,159243,11485333,102580,34389
D,15,22,0,fibonacci,159289,11491543,102607,34394
D,15,22,0,fibonacci,159335,11498004,102638,34404
D,15,22,0,fibonacci,159381,11505076,102668,34410
D,15,22,0,fibonacci,159427,11511862,102706,34420
D,15,22,0,fibonacci,159474,11518552,102745,34430
D,15,22,0,fibonacci,159520,11525024,102779,34443
D,15,22,0,fibonacci,159566,11531188,102806,34451
D,15,22,0,fibonacci,159612,11537469,102840,34461
D,15,22,0,fibonacci,159658,11544275,102885,34482
D,15,22,0,fibonacci,159704,11551374,102913,34491
D,15,22,0,fibonacci,159750,11557478,102946,34503
D,15,22,0,fibonacci,159796,11563761,102971,34509
D,15,22,0,fibonacci,159843,11570693,103002,34516
D,15,22,0,fibonacci,159889,11577016,103033,34521
D,15,22,0,fibonacci,159935,11583170,103066,34533
D,15,22,0,fibonacci,159981,11590033,103102,34543
D,15,22,0,fibonacci,160027,11595984,103132,34553
D,15,22,0,fibonacci,160073,11602103,103163,34563
D,15,22,0,fibonacci,160119,11609114,103193,34571
D,15,22,0,fibonacci,160165,11615918,103229,34584
D,15,22,0,fibonacci,160211,11622239,103260,34591
D,15,22,0,fibonacci,160258,11629062,103291,34604
D,15,22,0,fibonacci,160304,11636521,103312,34609
D,15,22,0,fibonacci,160350,11643023,103349,34620
D,15,22,0,fibonacci,160396,11650293,103382,34627
D,15,22,0,fibonacci,160442,11657556,103413,34638
D,15,22,0,fibonacci,160488,11664418,103448,34649
D,15,22,0,fibonacci,160534,11671391,103488,34661
D,15,22,0,fibonacci,160580,11678036,103529,34672
D,15,22,0,fibonacci,160627,11684942,103565,34684
D,15,22,0,fibonacci,160673,11690965,103596,34690
D,15,22,0,fibonacci,160719,11698789,103630,34701
D,15,22,0,fibonacci,160765,11706025,103662,34709
D,15,22,0,fibonacci,160811,11712774,103699,34724
D,15,22,0,fibonacci,160857,11719386,103730,34732
D,15,22,0,fibonacci,160903,11726358,103764,34742
D,15,22,0,fibonacci,160949,11731707,103797,34747
D,15,22,0,fibonacci,160995,11739614,103828,34757
D,15,22,0,fibonacci,161042,11746374,103858,34765
D,15,22,0,fibonacci,161088,11753074,103901,34779
D,15,22,0,fibonacci,161134,11760907,103930,34788
D,15,22,0,fibonacci,161180,11768396,103959,34796
D,15,22,0,fibonacci,161226,11775687,103989,34804
D,15,22,0,fibonacci,161272,11783069,104025,34816
D,15,22,0,fibonacci,161318,11789244,104058,34825
D,15,22,0,fibonacci,161364,11796353,104092,34834
D,15,22,0,fibonacci,161411,11802894,104124,34841
D,15,22,0,fibonacci,161457,11809757,104158,34852
D,15,22,0,fibonacci,161503,11816578,104200,34868
D,15,22,0,fibonacci,161549,11823397,104228,34873
D,15,22,0,fibonacci,161595,11829819,104270,34891
D,15,22,0,fibonacci,161641,11840631,104299,34900
D,15,22,0,fibonacci,161687,11847050,104323,34906
D,15,22,0,fibonacci,161733,11854637,104356,34916
D,15,22,0,fibonacci,161779,11860975,104377,34918
D,15,22,0,fibonacci,161826,11867466,104414,34928
D,15,22,0,fibonacci,161872,11873716,104450,34941
D,15,22,0,fibonacci,161918,11880267,104486,34954
D,15,22,0,fibonacci,161964,11887043,104521,34962
D,15,22,0,fibonacci,162010,11893285,104547,34971
D,15,22,0,fibonacci,162056,11900458,104589,34987
D,15,22,0,fibonacci,162102,11908302,104619,34997
D,15,22,0,fibonacci,162148,11914594,104645,35003
D,15,22,0,fibonacci,162195,11921424,104674,35013
D,15,22,0,fibonacci,162241,11927692,104706,35023
D,15,22,0,fibonacci,162287,11935057,104739,35034
D,15,22,0,fibonacci,162333,11942078,104783,35051
D,15,22,0,fibonacci,162379,11947692,104813,35062
D,15,22,0,fibonacci,162425,11953490,104841,35071
D,15,22,0,fibonacci,162471,11961044,104866,35079
D,15,22,0,fibonacci,162517,11968027,104903,35093
D,15,22,0,fibonacci,162563,11974676,104942,35106
D,15,22,0,fibonacci,162610,11982491,104982,35122
D,15,22,0,fibonacci,162656,11991795,105015,35132
D,15,22,0,fibonacci,162702,11999622,105053,35145
D,15,22,0,fibonacci,162748,12006314,105079,35152
D,15,22,0,fibonacci,162794,12013657,105115,35167
D,15,22,0,fibonacci,162840,12020761,105160,35184
D,15,22,0,fibonacci,162886,12026889,105190,35192
D,15,22,0,fibonacci,162932,12035125,105233,35210
D,15,22,0,fibonacci,162979,12042128,105261,35217
D,15,22,0,fibonacci,163025,12048577,105298,35225
D,15,22,0,fibonacci,163071,12056188,105334,35237
D,15,22,0,fibonacci,163117,12062881,105362,35244
D,15,22,0,fibonacci,163163,12070297,105388,35249
D,15,22,0,fibonacci,163209,12077739,105419,35259
D,15,22,0,fibonacci,163255,12084286,105446,35264
D,15,22,0,fibonacci,163301,12090326,105467,35269
D,15,22,0,fibonacci,163347,12097392,105506,35282
D,15,22,0,fibonacci,163394,12104699,105549,35295
D,15,22,0,fibonacci,163440,12111502,105581,35301
D,15,22,0,fibonacci,163486,12119026,105605,35303
D,15,22,0,fibonacci,163532,12126161,105662,35326
D,15,22,0,fibonacci,163578,12133446,105697,35338
D,15,22,0,fibonacci,163624,12141438,105723,35347
D,15,22,0,fibonacci,163670,12148676,105765,35362
D,15,22,0,fibonacci,163716,12155873,105804,35378
D,15,22,0,fibonacci,163762,12162614,105829,35384
D,15,22,0,fibonacci,163809,12167869,105848,35385
D,15,22,0,fibonacci,163855,12174059,105881,35395
D,15,22,0,fibonacci,163901,12180534,105917,35405
D,15,22,0,fibonacci,163947,12187189,105949,35412
D,15,22,0,fibonacci,163993,12193339,105981,35423
D,15,22,0,fibonacci,164039,12199331,106010,35428
D,15,22,0,fibonacci,164085,12205379,106036,35435
D,15,22,0,fibonacci,164131,12211462,106071,35445
D,15,22,0,fibonacci,164178,12218204,106104,35453
D,15,22,0,fibonacci,164224,12224834,106139,35463
D,15,22,0,fibonacci,164270,12232197,106172,35472
D,15,22,0,fibonacci,164316,12239056,106205,35481
D,15,22,0,fibonacci,164362,12246499,106236,35487
D,15,22,0,fibonacci,164408,12254444,106267,35496
D,15,22,0,fibonacci,164454,12260766,106295,35500
D,15,22,0,fibonacci,164500,12267967,106337,35513
D,15,22,0,fibonacci,164546,12275311,106369,35520
D,15,22,0,fibonacci,164593,12282185,106409,35534
D,15,22,0,fibonacci,164639,12288760,106443,35544
D,15,22,0,fibonacci,164685,12295647,106472,35546
D,15,22,0,fibonacci,164731,12302380,106503,35554
D,15,22,0,fibonacci,164777,12308913,106537,35565
D,15,22,0,fibonacci,164823,12315868,106574,35574
D,15,22,0,fibonacci,164869,12323299,106610,35583
D,15,22,0,fibonacci,164915,12329724,106645,35596
D,15,22,0,fibonacci,164962,12336547,106683,35610
D,15,22,0,fibonacci,165008,12343379,106714,35616
D,15,22,0,fibonacci,165054,12349537,106752,35630
D,15,22,0,fibonacci,165100,12355784,106781,35640
D,15,22,0,fibonacci,165146,12362785,106808,35648
D,15,22,0,fibonacci,165192,12369907,106838,35654
D,15,22,0,fibonacci,165238,12378172,106869,35661
D,15,22,0,fibonacci,165284,12384896,106902,35667
D,15,22,0,fibonacci,165330,12391908,106938,35678
D,15,22,0,fibonacci,165377,12399383,106968,35686
D,15,22,0,fibonacci,165423,12406497,106997,35698
D,15,22,0,fibonacci,165469,12414389,107030,35710
D,15,22,0,fibonacci,165515,12421553,107062,35717
D,15,22,0,fibonacci,165561,12428895,107091,35722
D,15,22,0,fibonacci,165607,12434960,107123,35729
D,15,22,0,fibonacci,165653,12442134,107160,35742
D,15,22,0,fibonacci,165699,12457011,107198,35754
D,15,22,0,fibonacci,165746,12462263,107228,35759
D,15,22,0,fibonacci,165792,12469333,107261,35766
D,15,22,0,fibonacci,165838,12476012,107293,35772
D,15,22,0,fibonacci,165884,12482854,107318,35779
D,15,22,0,fibonacci,165930,12489044,107350,35789
D,15,22,0,fibonacci,165976,12496017,107378,35798
D,15,22,0,fibonacci,166022,12502481,107411,35810
D,15,22,0,fibonacci,166068,12509434,107448,35822
D,15,22,0,fibonacci,166114,12517100,107493,35835
D,15,22,0,fibonacci,166161,12522922,107524,35844
D,15,22,0,fibonacci,166207,12528568,107559,35851
D,15,22,0,fibonacci,166253,12535601,107604,35866
D,15,22,0,fibonacci,166299,12541870,107624,35867
D,15,22,0,fibonacci,166345,12547798,107657,35876
D,15,22,0,fibonacci,166391,12554824,107690,35884
D,15,22,0,fibonacci,166437,12561508,107716,35888
D,15,22,0,fibonacci,166483,12568553,107746,35894
D,15,22,0,fibonacci,166530,12576215,107785,35903
D,15,22,0,fibonacci,166576,12583004,107812,35910
D,15,22,0,fibonacci,166622,12590633,107842,35916
D,15,22,0,fibonacci,166668,12598899,107880,35932
D,15,22,0,fibonacci,166714,12605872,107925,35947
D,15,22,0,fibonacci,166760,12612646,107964,35963
D,15,22,0,fibonacci,166806,12619869,108009,35979
D,15,22,0,fibonacci,166852,12626463,108045,35987
D,15,22,0,fibonacci,166898,12633523,108083,35996
D,15,22,0,fibonacci,166945,12640540,108116,36002
D,15,22,0,fibonacci,166991,12647906,108150,36010
D,15,22,0,fibonacci,167037,12654189,108186,36024
D,15,22,0,fibonacci,167083,12661853,108209,36029
D,15,22,0,fibonacci,167129,12669771,108248,36040
D,15,22,0,fibonacci,167175,12676571,108291,36057
D,15,22,0,fibonacci,167221,12683304,108321,36064
D,15,22,0,fibonacci,167267,12689707,108356,36078
D,15,22,0,fibonacci,167314,12696804,108394,36092
D,15,22,0,fibonacci,167360,12703662,108430,36103
D,15,22,0,fibonacci,167406,12711966,108457,36107
D,15,22,0,fibonacci,167452,12718847,108488,36115
D,15,22,0,fibonacci,167498,12725832,108517,36121
D,15,22,0,fibonacci,167544,12732985,108545,36123
D,15,22,0,fibonacci,167590,12739916,108593,36140
D,15,22,0,fibonacci,167636,12747576,108643,36161
D,15,22,0,fibonacci,167682,12754425,108678,36172
D,15,22,0,fibonacci,167729,12760987,108711,36179
D,15,22,0,fibonacci,167775,12767890,108750,36196
D,15,22,0,fibonacci,167821,12773601,108777,36199
D,15,22,0,fibonacci,167867,12780521,108812,36207
D,15,22,0,fibonacci,167913,12787295,108849,36213
D,15,22,0,fibonacci,167959,12793650,108885,36219
D,15,22,0,fibonacci,168005,12801090,108920,36230
D,15,22,0,fibonacci,168051,12807750,108956,36240
D,15,22,0,fibonacci,168098,12814833,108999,36255
D,15,22,0,fibonacci,168144,12822520,109024,36263
D,15,22,0,fibonacci,168190,12829537,109063,36275
D,15,22,0,fibonacci,168236,12836145,109098,36287
D,15,22,0,fibonacci,168282,12842903,109136,36303
D,15,22,0,fibonacci,168328,12850438,109162,36309
D,15,22,0,fibonacci,168374,12857520,109194,36320
D,15,22,0,fibonacci,168420,12863743,109229,36328
D,15,22,0,fibonacci,168466,12870033,109258,36335
D,15,22,0,fibonacci,168513,12877939,109297,36346
D,15,22,0,fibonacci,168559,12885548,109332,36357
D,15,22,0,fibonacci,168605,12892855,109368,36361
D,15,22,0,fibonacci,168651,12900450,109406,36372
D,15,22,0,fibonacci,168697,12907507,109442,36381
D,15,22,0,fibonacci,168743,12914789,109481,36394
D,15,22,0,fibonacci,168789,12921805,109512,36400
D,15,22,0,fibonacci,168835,12928690,109546,36406
D,15,22,0,fibonacci,168882,12935844,109593,36418
D,15,22,0,fibonacci,168928,12942180,109626,36424
D,15,22,0,fibonacci,168974,12949592,109660,36432
D,15,22,0,fibonacci,169020,12957036,109700,36444
D,15,22,0,fibonacci,169066,12963618,109740,36455
D,15,22,0,fibonacci,169112,12971101,109779,36466
D,15,22,0,fibonacci,169158,12978405,109805,36470
D,15,22,0,fibonacci,169204,12984800,109838,36479
D,15,22,0,fibonacci,169250,12991184,109874,36487
D,15,22,0,fibonacci,169297,12997949,109912,36495
D,15,22,0,fibonacci,169343,13004993,109943,36502
D,15,22,0,fibonacci,169389,13012414,109983,36516
D,15,22,0,fibonacci,169435,13021043,110024,36529
D,15,22,0,fibonacci,169481,13026702,110054,36537
D,15,22,0,fibonacci,169527,13034077,110088,36542
D,15,22,0,fibonacci,169573,13040760,110120,36550
D,15,22,0,fibonacci,169619,13048436,110157,36561
D,15,22,0,fibonacci,169666,13055399,110198,36572
D,15,22,0,fibonacci,169712,13061760,110232,36579
D,15,22,0,fibonacci,169758,13068377,110257,36587
D,15,22,0,fibonacci,169804,13074544,110288,36597
D,15,22,0,fibonacci,169850,13080964,110326,36608
D,15,22,0,fibonacci,169896,13087574,110364,36618
D,15,22,0,fibonacci,169942,13095121,110400,36624
D,15,22,0,fibonacci,169988,13103203,110437,36633
D,15,22,0,fibonacci,170034,13109033,110472,36642
D,15,22,0,fibonacci,170081,13115839,110503,36651
D,15,22,0,fibonacci,170127,13123059,110533,36658
D,15,22,0,fibonacci,170173,13130418,110576,36674
D,15,22,0,fibonacci,170219,13137512,110602,36680
D,15,22,0,fibonacci,170265,13145237,110638,36690
D,15,22,0,fibonacci,170311,13151668,110672,36697
D,15,22,0,fibonacci,170357,13159163,110702,36701
D,15,22,0,fibonacci,170403,13166654,110740,36710
D,15,22,0,fibonacci,170450,13174850,110772,36718
D,15,22,0,fibonacci,170496,13182614,110812,36730
D,15,22,0,fibonacci,170542,13190488,110844,36739
D,15,22,0,fibonacci,170588,13197242,110880,36745
D,15,22,0,fibonacci,170634,13204197,110911,36754
D,15,22,0,fibonacci,170680,13210998,110950,36764
D,15,22,0,fibonacci,170726,13217717,110996,36778
D,15,22,0,fibonacci,170772,13224865,111026,36783
D,15,22,0,fibonacci,170818,13231526,111060,36792
D,15,22,0,fibonacci,170865,13237928,111092,36797
D,15,22,0,fibonacci,170911,13244471,111129,36805
D,15,22,0,fibonacci,170957,13251330,111173,36820
D,15,22,0,fibonacci,171003,13257361,111207,36831
D,15,22,0,fibonacci,171049,13264537,111239,36834
D,15,22,0,fibonacci,171095,13271180,111268,36837
D,15,22,0,fibonacci,171141,13278270,111296,36845
D,15,22,0,fibonacci,171187,13285249,111326,36850
D,15,22,0,fibonacci,171234,13292969,111368,36862
D,15,22,0,fibonacci,171280,13300271,111407,36873
D,15,22,0,fibonacci,171326,13307021,111433,36877
D,15,22,0,fibonacci,171372,13314386,111464,36885
D,15,22,0,fibonacci,171418,13321750,111506,36896
D,15,22,0,fibonacci,171464,13328332,111538,36905
D,15,22,0,fibonacci,171510,13335826,111580,36913
D,15,22,0,fibonacci,171556,13343341,111627,36932
D,15,22,0,fibonacci,171602,13349851,111654,36940
D,15,22,0,fibonacci,171649,13356694,111688,36945
D,15,22,0,fibonacci,171695,13364745,111727,36959
D,15,22,0,fibonacci,171741,13372191,111765,36971
D,15,22,0,fibonacci,171787,13378963,111802,36980
D,15,22,0,fibonacci,171833,13386381,111834,36988
D,15,22,0,fibonacci,171879,13394313,111877,37002
D,15,22,0,fibonacci,171925,13402320,111926,37017
D,15,22,0,fibonacci,171971,13409370,111966,37029
D,15,22,0,fibonacci,172018,13416482,112009,37044
D,15,22,0,fibonacci,172064,13423174,112045,37052
D,15,22,0,fibonacci,172110,13429807,112076,37061
D,15,22,0,fibonacci,172156,13437509,112110,37071
D,15,22,0,fibonacci,172202,13445336,112142,37079
D,15,22,0,fibonacci,172248,13453332,112175,37085
D,15,22,0,fibonacci,172294,13460483,112212,37099
D,15,22,0,fibonacci,172340,13467173,112240,37105
D,15,22,0,fibonacci,172386,13473301,112273,37116
D,15,22,0,fibonacci,172433,13481694,112315,37129
D,15,22,0,fibonacci,172479,13488833,112358,37142
D,15,22,0,fibonacci,172525,13498285,112393,37150
D,15,22,0,fibonacci,172571,13505898,112432,37158
D,15,22,0,fibonacci,172617,13514861,112471,37171
D,15,22,0,fibonacci,172663,13521858,112506,37177
D,15,22,0,fibonacci,172709,13529443,112536,37181
D,15,22,0,fibonacci,172755,13536409,112565,37189
D,15,22,0,fibonacci,172802,13543962,112602,37203
D,15,22,0,fibonacci,172848,13551557,112630,37210
D,15,22,0,fibonacci,172894,13560324,112667,37217
D,15,22,0,fibonacci,172940,13567265,112708,37228
D,15,22,0,fibonacci,172986,13573713,112742,37237
D,15,22,0,fibonacci,173032,13582579,112778,37248
D,15,22,0,fibonacci,173078,13590979,112825,37260
D,15,22,0,fibonacci,173124,13597942,112862,37268
D,15,22,0,fibonacci,173170,13606541,112896,37278
D,15,22,0,fibonacci,173217,13615582,112939,37290
D,15,22,0,fibonacci,173263,13624298,112971,37298
D,15,22,0,fibonacci,173309,13633423,113013,37312
D,15,22,0,fibonacci,173355,13641071,113046,37321
D,15,22,0,fibonacci,173401,13648265,113076,37322
D,15,22,0,fibonacci,173447,13655000,113106,37328
D,15,22,0,fibonacci,173493,13662531,113143,37333
D,15,22,0,fibonacci,173539,13669894,113175,37338
D,15,22,0,fibonacci,173586,13678022,113217,37350
D,15,22,0,fibonacci,173632,13684498,113255,37361
D,15,22,0,fibonacci,173678,13691618,113283,37365
D,15,22,0,fibonacci,173724,13698878,113319,37375
D,15,22,0,fibonacci,173770,13706412,113349,37382
D,15,22,0,fibonacci,173816,13715196,113387,37394
D,15,22,0,fibonacci,173862,13721603,113415,37400
D,15,22,0,fibonacci,173908,13729446,113460,37415
D,15,22,0,fibonacci,173954,13738002,113499,37424
D,15,22,0,fibonacci,174001,13745258,113534,37434
D,15,22,0,fibonacci,174047,13753461,113586,37453
D,15,22,0,fibonacci,174093,13760901,113626,37465
D,15,22,0,fibonacci,174139,13768971,113668,37475
D,15,22,0,fibonacci,174185,13776276,113697,37480
D,15,22,0,fibonacci,174231,13783406,113736,37485
D,15,22,0,fibonacci,174277,13791210,113768,37490
D,15,22,0,fibonacci,174323,13798334,113799,37496
D,15,22,0,fibonacci,174370,13805587,113829,37501
D,15,22,0,fibonacci,174416,13812749,113863,37508
D,15,22,0,fibonacci,174462,13820775,113904,37518
D,15,22,0,fibonacci,174508,13828429,113941,37525
D,15,22,0,fibonacci,174554,13834682,113975,37533
D,15,22,0,fibonacci,174600,13841530,114004,37539
D,15,22,0,fibonacci,174646,13849114,114045,37549
D,15,22,0,fibonacci,174692,13856565,114077,37556
D,15,22,0,fibonacci,174738,13864419,114116,37566
D,15,22,0,fibonacci,174785,13871391,114152,37580
D,15,22,0,fibonacci,174831,13879919,114186,37587
D,15,22,0,fibonacci,174877,13887593,114226,37595
D,15,22,0,fibonacci,174923,13894319,114257,37599
D,15,22,0,fibonacci,174969,13901995,114301,37610
D,15,22,0,fibonacci,175015,13908414,114335,37614
D,15,22,0,fibonacci,175061,13915731,114364,37617
D,15,22,0,fibonacci,175107,13921932,114396,37625
D,15,22,0,fibonacci,175154,13929907,114437,37631
D,15,22,0,fibonacci,175200,13936608,114467,37637
D,15,22,0,fibonacci,175246,13944258,114506,37650
D,15,22,0,fibonacci,175292,13951242,114544,37656
D,15,22,0,fibonacci,175338,13958576,114577,37660
D,15,22,0,fibonacci,175384,13965780,114609,37665
D,15,22,0,fibonacci,175430,13973551,114648,37674
D,15,22,0,fibonacci,175476,13980101,114682,37679
D,15,22,0,fibonacci,175522,13987657,114719,37686
D,15,22,0,fibonacci,175569,13994554,114754,37689
D,15,22,0,fibonacci,175615,14001847,114789,37699
D,15,22,0,fibonacci,175661,14008259,114829,37710
D,15,22,0,fibonacci,175707,14014711,114866,37718
D,15,22,0,fibonacci,175753,14022549,114908,37732
D,15,22,0,fibonacci,175799,14029664,114951,37743
D,15,22,0,fibonacci,175845,14036194,114986,37751
D,15,22,0,fibonacci,175891,14042693,115024,37758
D,15,22,0,fibonacci,175938,14050069,115059,37763
D,15,22,0,fibonacci,175984,14056714,115092,37770
D,15,22,0,fibonacci,176030,14063561,115130,37775
D,15,22,0,fibonacci,176076,14070568,115165,37785
D,15,22,0,fibonacci,176122,14079007,115212,37800
D,15,22,0,fibonacci,176168,14085267,115247,37807
D,15,22,0,fibonacci,176214,14092714,115279,37815
D,15,22,0,fibonacci,176260,14099360,115323,37826
D,15,22,0,fibonacci,176306,14105651,115367,37840
D,15,22,0,fibonacci,176353,14112671,115404,37846
D,15,22,0,fibonacci,176399,14119405,115439,37854
D,15,22,0,fibonacci,176445,14126635,115470,37858
D,15,22,0,fibonacci,176491,14133467,115509,37869
D,15,22,0,fibonacci,176537,14141121,115548,37878
D,15,22,0,fibonacci,176583,14149089,115578,37883
D,15,22,0,fibonacci,176629,14155801,115605,37887
D,15,22,0,fibonacci,176675,14163415,115648,37897
D,15,22,0,fibonacci,176721,14170028,115688,37909
D,15,22,0,fibonacci,176768,14178176,115727,37915
D,15,22,0,fibonacci,176814,14185821,115758,37920
D,15,22,0,fibonacci,176860,14192556,115803,37936
D,15,22,0,fibonacci,176906,14199661,115835,37940
D,15,22,0,fibonacci,176952,14206273,115868,37945
D,15,22,0,fibonacci,176998,14213904,115900,37952
D,15,22,0,fibonacci,177044,14221466,115934,37958
D,15,22,0,fibonacci,177090,14228717,115970,37967
D,15,22,0,fibonacci,177137,14235682,116001,37972
D,15,22,0,fibonacci,177183,14242762,116026,37973
D,15,22,0,fibonacci,177229,14248834,116066,37987
D,15,22,0,fibonacci,177275,14255753,116106,37998
D,15,22,0,fibonacci,177321,14263703,116140,38006
D,15,22,0,fibonacci,177367,14271369,116178,38012
D,15,22,0,fibonacci,177413,14279413,116220,38021
D,15,22,0,fibonacci,177459,14287076,116257,38031
D,15,22,0,fibonacci,177505,14294081,116298,38044
D,15,22,0,fibonacci,177552,14301052,116335,38050
D,15,22,0,fibonacci,177598,14307846,116370,38061
D,15,22,0,fibonacci,177644,14315558,116406,38066
D,15,22,0,fibonacci,177690,14322077,116437,38073
D,15,22,0,fibonacci,177736,14329092,116474,38081
D,15,22,0,fibonacci,177782,14335025,116505,38089
D,15,22,0,fibonacci,177828,14341249,116542,38099
D,15,22,0,fibonacci,177874,14348902,116571,38105
D,15,22,0,fibonacci,177921,14355232,116607,38115
D,15,22,0,fibonacci,177967,14362323,116650,38121
D,15,22,0,fibonacci,178013,14369368,116687,38128
D,15,22,0,fibonacci,178059,14376534,116722,38137
D,15,22,0,fibonacci,178105,14384227,116765,38147
D,15,22,0,fibonacci,178151,14392223,116808,38158
D,15,22,0,fibonacci,178197,14399114,116839,38162
D,15,22,0,fibonacci,178243,14406542,116879,38170
D,15,22,0,fibonacci,178289,14414017,116911,38175
D,15,22,0,fibonacci,178336,14422598,116959,38189
D,15,22,0,fibonacci,178382,14429609,116997,38196
D,15,22,0,fibonacci,178428,14436147,117037,38203
D,15,22,0,fibonacci,178474,14443038,117080,38220
D,15,22,0,fibonacci,178520,14450531,117112,38223
D,15,22,0,fibonacci,178566,14457378,117152,38230
D,15,22,0,fibonacci,178612,14463957,117193,38240
D,15,22,0,fibonacci,178658,14470450,117220,38247
D,15,22,0,fibonacci,178705,14477767,117261,38255
D,15,22,0,fibonacci,178751,14484870,117294,38262
D,15,22,0,fibonacci,178797,14492985,117346,38280
D,15,22,0,fibonacci,178843,14500679,117387,38289
D,15,22,0,fibonacci,178889,14507621,117423,38298
D,15,22,0,fibonacci,178935,14515116,117452,38300
D,15,22,0,fibonacci,178981,14521787,117497,38313
D,15,22,0,fibonacci,179027,14528164,117531,38317
D,15,22,0,fibonacci,179073,14535840,117572,38330
D,15,22,0,fibonacci,179120,14543139,117605,38334
D,15,22,0,fibonacci,179166,14550056,117627,38336
D,15,22,0,fibonacci,179212,14556424,117659,38346
D,15,22,0,fibonacci,179258,14563413,117696,38354
D,15,22,0,fibonacci,179304,14570268,117731,38360
D,15,22,0,fibonacci,179350,14577659,117768,38367
D,15,22,0,fibonacci,179396,14585381,117808,38374
D,15,22,0,fibonacci,179442,14592507,117843,38381
D,15,22,0,fibonacci,179489,14598779,117879,38388
D,15,22,0,fibonacci,179535,14605874,117914,38393
D,15,22,0,fibonacci,179581,14613520,117954,38403
D,15,22,0,fibonacci,179627,14620625,117996,38416
D,15,22,0,fibonacci,179673,14627504,118034,38424
D,15,22,0,fibonacci,179719,14634077,118064,38428
D,15,22,0,fibonacci,179765,14641027,118095,38431
D,15,22,0,fibonacci,179811,14648326,118130,38436
D,15,22,0,fibonacci,179857,14654498,118173,38450
D,15,22,0,fibonacci,179904,14661267,118208,38456
D,15,22,0,fibonacci,179950,14668600,118243,38463
D,15,22,0,fibonacci,179996,14674370,118279,38469
D,15,22,0,fibonacci,180042,14681104,118318,38477
D,15,22,0,fibonacci,180088,14688304,118352,38483
D,15,22,0,fibonacci,180134,14695744,118386,38485
D,15,22,0,fibonacci,180180,14701854,118416,38491
D,15,22,0,fibonacci,180226,14709105,118460,38505
